Bin , nEvents , Efficiencies
152.41,61,0.0012 
165.05,75,0.00157
178.75,104,0.00192
193.57,137,0.00229
209.63,135,0.00316
227.02,171,0.00374
245.86,227,0.00444
266.25,255,0.00525
288.34,336,0.00663
312.26,339,0.00716
338.16,416,0.00838
366.21,508,0.01003
396.59,535,0.01083
429.49,606,0.01322
465.12,722,0.01511
503.71,821,0.01656
545.49,946,0.01898
590.74,987,0.02086
639.75,1122,0.02394
692.82,1287,0.0258 
750.29,1367,0.0275 
812.54,1496,0.03156
879.94,1639,0.03265
952.94,1737,0.03486
1032,1812,0.03651
1117.6,1826,0.03881
1210.3,1869,0.03816
1310.7,1964,0.03776
1419.4,1813,0.03811
1537.2,1777,0.03629
1664.7,1755,0.03359
1802.8,1581,0.03045
1952.4,1465,0.0268 
2114.3,1209,0.02385
2289.7,1014,0.01872
2479.7,866,0.01594
