Bin , nEvents , Efficiencies
152.41,10,0.0002
165.05,10,0.0002
178.75,13,0.00026
193.57,19,0.00038
209.63,26,0.00052
227.02,44,0.00088
245.86,52,0.00104
266.25,78,0.00156
288.34,87,0.00174
312.26,148,0.00296
338.16,176,0.00352
366.21,214,0.00428
396.59,229,0.00458
429.49,289,0.00578
465.12,353,0.00706
503.71,424,0.00848
545.49,471,0.00942
590.74,638,0.01276
639.75,695,0.0139
692.82,780,0.0156
750.29,862,0.01724
812.54,939,0.01878
879.94,1089,0.02178
952.94,1226,0.02452
1032,1269,0.02538
1117.6,1414,0.02828
1210.3,1579,0.03158
1310.7,1631,0.03262
1419.4,1711,0.03422
1537.2,1746,0.03492
1664.7,1754,0.03508
1802.8,1668,0.03336
1952.4,1618,0.03236
2114.3,1486,0.02972
2289.7,1348,0.02696
2479.7,1069,0.02138
