150,40,0.0008
160,46,0.00092
170,58,0.00116
180,85,0.0017
190,84,0.00168
200,187,0.00374
220,194,0.00388
240,235,0.0047
260,251,0.00502
280,249,0.00498
300,273,0.00546
320,276,0.00552
340,324,0.00648
360,293,0.00586
380,321,0.00642
400,356,0.00712
420,376,0.00752
440,369,0.00738
460,378,0.00756
480,398,0.00796
500,379,0.00758
520,402,0.00804
540,414,0.00828
560,420,0.0084
580,416,0.00832
600,635,0.0127
630,649,0.01298
660,723,0.01446
690,636,0.01272
720,634,0.01268
750,645,0.0129
780,633,0.01266
810,680,0.0136
840,654,0.01308
870,574,0.01148
900,972,0.01944
950,881,0.01762
1000,892,0.01784
1050,814,0.01628
1100,685,0.0137
1150,624,0.01248
1200,555,0.0111
1250,624,0.01248
1310,521,0.01042
1370,455,0.0091
1430,438,0.00876
1490,359,0.00718
1550,304,0.00608
1610,292,0.00584
1680,263,0.00526
1750,220,0.0044
1820,167,0.00334
1890,168,0.00336
1970,111,0.00222
2050,114,0.00228
