150,3,6e-05
160,7,0.00014
170,9,0.00018
180,7,0.00014
190,15,0.0003
200,35,0.0007
220,54,0.00108
240,67,0.00134
260,81,0.00162
280,106,0.00212
300,131,0.00262
320,129,0.00258
340,141,0.00282
360,133,0.00266
380,139,0.00278
400,158,0.00316
420,160,0.0032
440,173,0.00346
460,190,0.0038
480,188,0.00376
500,199,0.00398
520,228,0.00456
540,209,0.00418
560,203,0.00406
580,244,0.00488
600,345,0.0069
630,365,0.0073
660,358,0.00716
690,396,0.00792
720,441,0.00882
750,358,0.00716
780,446,0.00892
810,439,0.00878
840,434,0.00868
870,445,0.0089
900,727,0.01454
950,786,0.01572
1000,794,0.01588
1050,773,0.01546
1100,716,0.01432
1150,773,0.01546
1200,718,0.01436
1250,818,0.01636
1310,863,0.01726
1370,728,0.01456
1430,771,0.01542
1490,709,0.01418
1550,637,0.01274
1610,630,0.0126
1680,599,0.01198
1750,568,0.01136
1820,514,0.01028
1890,561,0.01122
1970,491,0.00982
2050,433,0.00866
